290.00000	1.53481
291.00000	1.52029
292.00000	1.51204
293.00000	1.50092
294.00000	1.49326
295.00000	1.47523
296.00000	1.46959
297.00000	1.45978
298.00000	1.44691
299.00000	1.43889
300.00000	1.42560
301.00000	1.42103
302.00000	1.41224
303.00000	1.40112
304.00000	1.39368
305.00000	1.38626
306.00000	1.37842
307.00000	1.36813
308.00000	1.35983
309.00000	1.35338
310.00000	1.34673
311.00000	1.33880
312.00000	1.33002
313.00000	1.32336
314.00000	1.31519
315.00000	1.30875
316.00000	1.30070
317.00000	1.29613
318.00000	1.28671
319.00000	1.28161
320.00000	1.27598
321.00000	1.26800
322.00000	1.26136
323.00000	1.25571
324.00000	1.24876
325.00000	1.24335
326.00000	1.23632
327.00000	1.23094
328.00000	1.22503
329.00000	1.21832
330.00000	1.21276
331.00000	1.20826
332.00000	1.20172
333.00000	1.19598
334.00000	1.19157
335.00000	1.18479
336.00000	1.18026
337.00000	1.17506
338.00000	1.17073
339.00000	1.16749
340.00000	1.16001
341.00000	1.15577
342.00000	1.15134
343.00000	1.14491
344.00000	1.14104
345.00000	1.13635
346.00000	1.13122
347.00000	1.12675
348.00000	1.12196
349.00000	1.11818
350.00000	1.11314
351.00000	1.10932
352.00000	1.10483
353.00000	1.10109
354.00000	1.09565
355.00000	1.09231
356.00000	1.08797
357.00000	1.08465
358.00000	1.07841
359.00000	1.07600
360.00000	1.06926
361.00000	1.06695
362.00000	1.06320
363.00000	1.05917
364.00000	1.05610
365.00000	1.05223
366.00000	1.04776
367.00000	1.04426
368.00000	1.03989
369.00000	1.03715
370.00000	1.03240
371.00000	1.02903
372.00000	1.02589
373.00000	1.02234
374.00000	1.01965
375.00000	1.01604
376.00000	1.01154
377.00000	1.00774
378.00000	1.00549
379.00000	1.00207
380.00000	0.99792
381.00000	0.99568
382.00000	0.99273
383.00000	0.98788
384.00000	0.98598
385.00000	0.98318
386.00000	0.97732
387.00000	0.97566
388.00000	0.97309
389.00000	0.96983
390.00000	0.96719
391.00000	0.96471
392.00000	0.96149
393.00000	0.95900
394.00000	0.95411
395.00000	0.95195
396.00000	0.94841
397.00000	0.94562
398.00000	0.94305
399.00000	0.94034
400.00000	0.93815
401.00000	0.93545
402.00000	0.93113
403.00000	0.92791
404.00000	0.92663
405.00000	0.92278
406.00000	0.91932
407.00000	0.91753
408.00000	0.91257
409.00000	0.91031
410.00000	0.90553
411.00000	0.90336
412.00000	0.89953
413.00000	0.89776
414.00000	0.89480
415.00000	0.89275
416.00000	0.89100
417.00000	0.88843
418.00000	0.88735
419.00000	0.88430
420.00000	0.88255
421.00000	0.88111
422.00000	0.87810
423.00000	0.87530
424.00000	0.87359
425.00000	0.87085
426.00000	0.86790
427.00000	0.86412
428.00000	0.86040
429.00000	0.85950
430.00000	0.85634
431.00000	0.85331
432.00000	0.85241
433.00000	0.84910
434.00000	0.84791
435.00000	0.84467
436.00000	0.84244
437.00000	0.84023
438.00000	0.83788
439.00000	0.83488
440.00000	0.83204
441.00000	0.82925
442.00000	0.82558
443.00000	0.82412
444.00000	0.82284
445.00000	0.82024
446.00000	0.81754
447.00000	0.81509
448.00000	0.81308
449.00000	0.81091
450.00000	0.81093
451.00000	0.80656
452.00000	0.80432
453.00000	0.80245
454.00000	0.79911
455.00000	0.79690
456.00000	0.79511
457.00000	0.79245
458.00000	0.78959
459.00000	0.78807
460.00000	0.78565
461.00000	0.78277
462.00000	0.78128
463.00000	0.77855
464.00000	0.77606
465.00000	0.77426
466.00000	0.77211
467.00000	0.76925
468.00000	0.76718
469.00000	0.76527
470.00000	0.76278
471.00000	0.76110
472.00000	0.75909
473.00000	0.75650
474.00000	0.75494
475.00000	0.75189
476.00000	0.74852
477.00000	0.74831
478.00000	0.74505
479.00000	0.74348
480.00000	0.74118
481.00000	0.73883
482.00000	0.73571
483.00000	0.73370
484.00000	0.73159
485.00000	0.73016
486.00000	0.72761
487.00000	0.72641
488.00000	0.72431
489.00000	0.72168
490.00000	0.71876
491.00000	0.71583
492.00000	0.71531
493.00000	0.71445
494.00000	0.70791
495.00000	0.70841
496.00000	0.70814
497.00000	0.70376
498.00000	0.70306
499.00000	0.69986
500.00000	0.69864
501.00000	0.69548
502.00000	0.69360
503.00000	0.69097
504.00000	0.68826
505.00000	0.68714
506.00000	0.68605
507.00000	0.68204
508.00000	0.68099
509.00000	0.68015
510.00000	0.67621
511.00000	0.67333
512.00000	0.67191
513.00000	0.66944
514.00000	0.66575
515.00000	0.66515
516.00000	0.66292
517.00000	0.65962
518.00000	0.65758
519.00000	0.65632
520.00000	0.65396
521.00000	0.65177
522.00000	0.64977
523.00000	0.64814
524.00000	0.64558
525.00000	0.64301
526.00000	0.64150
527.00000	0.63791
528.00000	0.63743
529.00000	0.63480
530.00000	0.63168
531.00000	0.63073
532.00000	0.62755
533.00000	0.62525
534.00000	0.62348
535.00000	0.62109
536.00000	0.61909
537.00000	0.61668
538.00000	0.61413
539.00000	0.61210
540.00000	0.61006
541.00000	0.60873
542.00000	0.60528
543.00000	0.60312
544.00000	0.60186
545.00000	0.59850
546.00000	0.59702
547.00000	0.59611
548.00000	0.59285
549.00000	0.58997
550.00000	0.58817
551.00000	0.58649
552.00000	0.58270
553.00000	0.58110
554.00000	0.57927
555.00000	0.57654
556.00000	0.57432
557.00000	0.57233
558.00000	0.57041
559.00000	0.56693
560.00000	0.56428
561.00000	0.56347
562.00000	0.56124
563.00000	0.55927
564.00000	0.55549
565.00000	0.55389
566.00000	0.55191
567.00000	0.54944
568.00000	0.54620
569.00000	0.54542
570.00000	0.54285
571.00000	0.54054
572.00000	0.53733
573.00000	0.53589
574.00000	0.53237
575.00000	0.53083
576.00000	0.52721
577.00000	0.52608
578.00000	0.52338
579.00000	0.52124
580.00000	0.51913
581.00000	0.51646
582.00000	0.51423
583.00000	0.51230
584.00000	0.50960
585.00000	0.50661
586.00000	0.50403
587.00000	0.50258
588.00000	0.49946
589.00000	0.49777
590.00000	0.49554
591.00000	0.49149
592.00000	0.49051
593.00000	0.48770
594.00000	0.48338
595.00000	0.48325
596.00000	0.47914
597.00000	0.47683
598.00000	0.47539
599.00000	0.47267
600.00000	0.46995
601.00000	0.46826
602.00000	0.46272
603.00000	0.46223
604.00000	0.46283
605.00000	0.45579
606.00000	0.45634
607.00000	0.45375
608.00000	0.44769
609.00000	0.44828
610.00000	0.44765
611.00000	0.43962
612.00000	0.44174
613.00000	0.43808
614.00000	0.42919
615.00000	0.43527
616.00000	0.42994
617.00000	0.42307
